Date;Num_Sujet;Stimulus;Pays;Classe;Classe_modif;Plateau_Classe;Classe(2);Plateau_Classe(2);Comm_brut;Comm_net;NoteEqu;NoteHedo;Zone + ;Zone - ;Nb_Repas;Petit_dej;Repas_imp;Grignotage;Cantine;Viande;Fruits;Légumes;5FruitsLégumes;Produits_Laitiers;Féculents;Sucreries;Sodas;Jus_Fruits;Plats_Préparés;Entrée;Dessert;PourcentageLipides;PourcentageGlucides;PourcentageProtéines;Repas_Equ;Plaisir_Cuisine;Temps_Sport;Sports_Pref;Continent;Langues_Etrangères;Restaurant;Age;Sexe
13-janv;38;756;Espagne;Equilibré;Equilibré;756_Equilibré;Equilibré;756_Equilibré;Pas assez de fruits mais ok parce que légumes Assez de légumes Un peu trop de féculents Assez de protéines;Assez_fruits Assez_légumes Trop_féculents Assez_protéines;9;0;Tout sauf le pain;Pain;3;Toujours;Petit_dej;Rarement;Non, jamais;Plusieurs fois par semaine;Environ une fois par jour;Environ une fois par jour;Non;Environ une fois par jour;Environ une fois par jour;Environ une fois par semaine;Rarement;Environ une fois par semaine;Oui, tous les jours;Non, jamais;Oui, toujours;50;35;15;Un repas avec une majorité de légumes;Non, je n'aime pas ça;1;équitation;Europe;3;Des ramens, Un phô à la viande;21;Féminin
13-janv;39;756;Espagne;Equilibré;Equilibré;756_Equilibré;Equilibré;756_Equilibré;Pas assez de protéines Trop de féculents Assez de légumes Pas assez de fruits;Pas_assez_protéines Trop_féculents Assez_légumes Pas_assez_fruits;7;9;Haut;Bas;3;Jamais;Déjeuner;Environ une fois par jour;Non, jamais;A tous les repas;Environ une fois par jour;A tous les repas;Oui;Environ une fois par jour;A tous les repas;Rarement;Rarement;Environ une fois par semaine;Jamais;Non, jamais;Non, jamais;35;45;20;Un repas avec une majorité de légumes;Oui, même quand je cuisine seulement pour moi;2;Volley;Europe, Amérique du Nord;2;Des sushis, Un phô à la viande;22;Féminin
13-janv;40;756;Espagne;PresqueEquilibré;PresqueEquilibré;756_PresqueEquilibré;Equilibré;756_Equilibré;Pas assez de fruits Assez de légumes Pas assez de protéines Un peu trop de féculents : pain en trop;Pas_assez_fruits Assez_légumes Pas_assez_protéines Trop_féculents;9;9;Crevettes / Riz;Pain;3;Toujours;Petit_dej;Plusieurs fois par semaine;Non, jamais;Plusieurs fois par semaine;A tous les repas;A tous les repas;Oui;Rarement;A tous les repas;Environ une fois par semaine;Rarement;Rarement;Jamais;Oui, mais que à la maison;Oui, toujours;10;60;30;Un repas avec une majorité de légumes;Oui, même quand je cuisine seulement pour moi;4;Kiné Muscu;Europe, Asie;3;Des fruits de mer, Un phô à la viande;22;Féminin
13-janv;41;756;Espagne;Equilibré;Equilibré;756_Equilibré;Equilibré;756_Equilibré;Pas assez de protéines Trop de féculents Bon équilibre protéines/féculents Digestibilité Assez de légumes Pas assez de fruits;Pas_assez_protéines Trop_féculents Bonne_digestibilité Assez_légumes Pas_assez_fruits;6;6;Aucune;Aucune;3;Toujours;Déjeuner;Jamais;Oui, tous les midis;Environ une fois par jour;Environ une fois par jour;A tous les repas;Oui;Environ une fois par jour;Environ une fois par jour;Environ une fois par jour;Rarement;Jamais;Jamais;Oui, mais que à la cantine;Oui, toujours;33,33333333;33,33333333;33,33333333;Un repas avec une majorité de légumes;Oui, même quand je cuisine seulement pour moi;2;Natation + Marche;Europe, Afrique, Asie, Amérique du Nord, Océanie;2;Des ramens, Une galette bretonne;18;Féminin
13-janv;42;756;Espagne;Equilibré;Equilibré;756_Equilibré;Equilibré;756_Equilibré;Assez de légumes Trop de féculents : pain en trop Pas assez de protéines Assez de fruits Sans le pain : parfait;Assez_légumes Trop_féculents Pas_assez_protéines Assez_fruits;7;3;Gazpacho, riz/crevettes;Pain;4;Toujours;Déjeuner;Jamais;Oui, tous les midis;Plusieurs fois par semaine;A tous les repas;A tous les repas;Oui;Plusieurs fois par semaine;Environ une fois par jour;Environ une fois par jour;Jamais;Jamais;Oui, quelques fois par mois;Oui, mais que à la maison;Oui, toujours;33,33333333;33,33333333;33,33333333;Un repas avec une majorité de légumes;Oui, même quand je cuisine seulement pour moi;3;Escalade;Europe;2;Des ramens, Un couscous / Une tajine;19;Féminin
13-janv;43;756;Espagne;PresqueEquilibré;PresqueEquilibré;756_PresqueEquilibré;Equilibré;756_Equilibré;Trop de féculents Pas assez de protéines Pas assez de lipides Pas assez de fruits (mais pas grave) Assez de légumes;Trop_féculents Pas_assez_protéines Pas_assez_gras Assez_fruits Assez_légumes;7;6;Aucune;Pain;3;Toujours;Déjeuner;Environ une fois par jour;Oui, tous les midis;Jamais;A tous les repas;A tous les repas;Oui;Plusieurs fois par semaine;A tous les repas;Plusieurs fois par semaine;Rarement;Jamais;Jamais;Oui, mais que à la cantine;Oui, toujours;35;50;15;Un repas avec une majorité de légumes;Oui, même quand je cuisine seulement pour moi;5;Pompom + Rugby + Self defense + musculation;Europe, Asie, Océanie;3;Une pizza / Des pâtes, Des ramens;19;Féminin
13-janv;44;756;Espagne;Equilibré;Equilibré;756_Equilibré;Equilibré;756_Equilibré;Pain avec céréales complètes Un peu trop de féculents Assez de protéines Vitamines Pas assez de fruits Pas assez de légumes;Pain_complet Trop_féculents Assez_protéines Vitamines Pas_assez_fruits Pas_assez_légumes;7;5;Aucune;Crevettes / riz;3;Week_end;Déjeuner;Rarement;Non, jamais;Environ une fois par semaine;Plusieurs fois par semaine;Plusieurs fois par semaine;Non;Environ une fois par jour;Plusieurs fois par semaine;Rarement;Rarement;Environ une fois par jour;Oui, quelques fois par mois;Non, jamais;Oui, toujours;30;50;20;Un repas avec une majorité de légumes;Oui, parfois, cela dépend de mon humeur;2;Ultimate;Europe, Asie;3;Des sushis, Des ramens;23;Féminin
13-janv;45;756;Espagne;Equilibré;Equilibré;756_Equilibré;Equilibré;756_Equilibré;Pas assez de protéines Manque de crevettes Trop de féculents Soit pain, soit riz mais pas les 2 Assez de légumes Assez de fruits;Pas_assez_protéines Trop_féculents Assez_légumes Assez_fruits;8;9;Légumes + Crevette + riz;Féculents;4;Toujours;Déjeuner;Rarement;Non, jamais;Plusieurs fois par semaine;Environ une fois par jour;A tous les repas;Non;Plusieurs fois par semaine;A tous les repas;Plusieurs fois par semaine;Rarement;Environ une fois par jour;Jamais;Non, jamais;Oui, mais que à la maison;20;50;30;Un repas avec des protéines, des féculents et des légumes en quantité égale;Oui, mais seulement que je cuisine pour ma famille / mes amis;3;Course à pied + Fitness;Europe, Afrique;2;Des fajitas / Des tacos / Des burritos, Une viande marinée aux épices indiennes (Masala, Tandoori, Biryani...);22;Féminin
13-janv;46;756;Espagne;Equilibré;Equilibré;756_Equilibré;Equilibré;756_Equilibré;Assez de fruits Vitamines Assez de légumes Pain complet avec graines Assez de féculents Assez de protéines;Assez_fruits Vitamines Assez_légumes Pain_complet Graines Assez_féculents Assez_protéines;10;10;Riz Crevettes Légumes;Pain;4;Toujours;Déjeuner;Environ une fois par semaine;Non, jamais;Plusieurs fois par semaine;Environ une fois par jour;A tous les repas;Non;Environ une fois par jour;A tous les repas;Plusieurs fois par semaine;Jamais;Environ une fois par semaine;Jamais;Non, jamais;Oui, mais que à la maison;20;40;40;Un repas avec des protéines, des féculents et des légumes en quantité égale;Oui, même quand je cuisine seulement pour moi;1;Yoga;Europe, Asie;3;Un burger, Une viande marinée aux épices indiennes (Masala, Tandoori, Biryani...);23;Féminin
13-janv;47;756;Espagne;Equilibré;Equilibré;756_Equilibré;Equilibré;756_Equilibré;Assez de légumes Pas assez de fruits Pas assez de protéines Pain aux céréales Assez de féculents;Assez_légumes Pas_assez_fruits Pas_assez_protéines Céréales Assez_féculents;7;8;Tout;Rien;2;Jamais;Déjeuner;Rarement;Non, jamais;Plusieurs fois par semaine;A tous les repas;Plusieurs fois par semaine;Non;A tous les repas;A tous les repas;Rarement;Jamais;Environ une fois par semaine;Jamais;Non, jamais;Oui, toujours;35;20;45;Un repas avec des protéines, des féculents et des légumes en quantité égale;Oui, même quand je cuisine seulement pour moi;5;Foot Volley Ultimate;Europe;3;Des sushis, Une raclette / Une tartiflette;22;Féminin
13-janv;48;756;Espagne;Equilibré;Equilibré;756_Equilibré;Equilibré;756_Equilibré;Assez de féculents Assez de fruits Assez de légumes Pas assez de protéines Coloré;Assez_féculents Assez_fruits Assez_légumes Pas_assez_protéines Coloré;8;6;Reste;Pain;3;Toujours;Déjeuner;Jamais;Oui, tous les midis;Rarement;A tous les repas;A tous les repas;Oui;Environ une fois par semaine;A tous les repas;Environ une fois par jour;Rarement;Rarement;Oui, quelques fois par mois;Non, jamais;Oui, toujours;45;30;25;Un repas avec une majorité de légumes;Oui, même quand je cuisine seulement pour moi;2;Yoga Course à pied;Europe, Asie;2;Des sushis, Un phô à la viande;26;Féminin
10-janv;1;980;Grèce;PresqueEquilibré;PresqueEquilibré;980_PresqueEquilibré;Equilibré;980_Equilibré;Trop de féculents Pas assez de légumes Assez de protéines Assez de fruits Coloré Trop de produits laitiers;Trop_féculents Pas_assez_légumes Assez_protéines Assez_fruits Coloré Trop_produits_laitiers;6;7;Tout sauf le fromage blanc;Fromage blanc;3;Toujours;Petit_dej;Environ une fois par semaine;Non, jamais;Jamais;Rarement;A tous les repas;Oui;Rarement;A tous les repas;Rarement;Rarement;Jamais;Oui, quelques fois par semaine;Non, jamais;Non, jamais;20;50;30;Un repas avec une majorité de légumes;Oui, même quand je cuisine seulement pour moi;3;Marche;Europe, Asie;2;Une pizza / Des pâtes, Des ramens;22;Féminin
10-janv;2;980;Grèce;Equilibré;Equilibré;980_Equilibré;Equilibré;980_Equilibré;Bonne diversité de fruits et légumes Viande blanche Pas assez de légumes Assez de fruits Assez de protéines Assez de féculents Assez de produits laitiers (mais il n’en faudrait pas plus);Diversifié Viande_blanche Pas_assez_légumes Assez_fruits Assez_protéines Assez_féculents Assez_produits_laitiers;7;7;Aucune;Fromage blanc;4;Toujours;Petit_dej;Environ une fois par jour;Non, jamais;Jamais;Environ une fois par jour;A tous les repas;Oui;Environ une fois par semaine;A tous les repas;Environ une fois par semaine;Environ une fois par semaine;Environ une fois par semaine;Oui, quelques fois par mois;Non, jamais;Oui, mais que à la maison;20;40;40;Un repas avec des protéines, des féculents et des légumes en quantité égale;Oui, même quand je cuisine seulement pour moi;7;Karaté Fitness;Europe, Amérique du Sud;3;Un burger, Des ramens;21;Masculin
10-janv;3;980;Grèce;Equilibré;Equilibré;980_Equilibré;Equilibré;980_Equilibré;Pas assez de protéines Assez de féculents Assez de fruits Pas assez de légumes Assez de produits laitiers;Pas_assez_protéines Assez_féculents Assez_fruits Pas_assez_légumes Assez_produits_laitiers;7;8;Tout le plateau;Aucune;3;Toujours;Déjeuner;Rarement;Oui, tous les midis;Rarement;A tous les repas;A tous les repas;Oui;Environ une fois par jour;Environ une fois par jour;Plusieurs fois par semaine;Rarement;Rarement;Jamais;Non, jamais;Non, jamais;20;40;40;Un repas avec une majorité de légumes;Oui, mais seulement que je cuisine pour ma famille / mes amis;3;Pompom, fitness;Europe, Amérique du Nord, Amérique du Sud;2;Une pizza / Des pâtes, Une galette bretonne;20;Féminin
10-janv;4;980;Grèce;Equilibré;Equilibré;980_Equilibré;Equilibré;980_Equilibré;Trop de féculents Trop de fruits Assez de légumes;Trop_féculents Trop_fruits Assez_légumes Assez_protéines;7;8;Feuille de vigne riz;Aucune;3;Week_end;Déjeuner;Rarement;Non, jamais;Environ une fois par jour;Environ une fois par jour;A tous les repas;Oui;Environ une fois par jour;Environ une fois par jour;A tous les repas;Jamais;Rarement;Oui, quelques fois par mois;Non, jamais;Oui, toujours;20;20;60;Un repas avec une majorité de légumes;Oui, même quand je cuisine seulement pour moi;2;Course et fitness;Europe;3;Des ramens, Une viande marinée aux épices indiennes (Masala, Tandoori, Biryani...);22;Féminin
10-janv;5;980;Grèce;Equilibré;Equilibré;980_Equilibré;Equilibré;980_Equilibré;Assez de fruits Assez de produits laitiers Assez de protéines Un peu trop de féculents Pas assez de légumes;Assez_fruits Assez_produits_laitiers Assez_protéines Trop_féculents Pas_assez_légumes;7;8;1;0;3;Week_end;Déjeuner;Environ une fois par semaine;Oui, tous les midis;Environ une fois par semaine;A tous les repas;A tous les repas;Oui;Environ une fois par semaine;Environ une fois par jour;Plusieurs fois par semaine;Environ une fois par semaine;Rarement;Oui, quelques fois par semaine;Non, jamais;Non, jamais;40;40;20;Un repas avec une majorité de légumes;Oui, mais seulement que je cuisine pour ma famille / mes amis;3;Basket, course;Europe, Asie, Amérique du Nord, Amérique du Sud;2;Des fajitas / Des tacos / Des burritos, Une galette bretonne;18;Féminin
10-janv;6;980;Grèce;Equilibré;Equilibré;980_Equilibré;Equilibré;980_Equilibré;Assez de fruits Assez de légumes Assez de produits laitiers Assez de féculents Assez protéines;Assez_fruits Assez_légumes Assez_produits_laitiers Assez_féculents Assez_protéines;9;7;Salade de crudités;Fromage blanc;2;Week_end;Déjeuner;Jamais;Oui, tous les midis;Plusieurs fois par semaine;A tous les repas;A tous les repas;Oui;Plusieurs fois par semaine;A tous les repas;Environ une fois par jour;Jamais;Jamais;Oui, quelques fois par mois;Non, jamais;Oui, mais que à la cantine;25;50;25;Un repas avec une majorité de légumes;Oui, parfois, cela dépend de mon humeur;6;Danse/Course/Fitness;Europe;2;Un steak accompagné de frites, Une galette bretonne;20;Féminin
10-janv;7;980;Grèce;Equilibré;Equilibré;980_Equilibré;Equilibré;980_Equilibré;Légumes crus et cuits Pas assez de légumes cuits mais parce que assez de légumes crus Assez de protéines Assez de produits laitiers Assez de fruits;Pas_assez_légumes Assez_protéines Assez_produits_laitiers Assez_fruits Assez_féculents;7;9;Bas droite (plat);Fromage blanc;2;Week_end;Déjeuner;Environ une fois par jour;Non, jamais;Plusieurs fois par semaine;Plusieurs fois par semaine;Environ une fois par jour;Non;Plusieurs fois par semaine;Environ une fois par jour;Plusieurs fois par semaine;Environ une fois par semaine;Rarement;Jamais;Non, jamais;Oui, mais que à la maison;30;30;40;Un repas qui fait plaisir à manger;Oui, même quand je cuisine seulement pour moi;3;Equitation, Aviron;Europe, Amérique du Nord;3;Un steak accompagné de frites, Une galette bretonne;22;Féminin
10-janv;8;980;Grèce;Equilibré;Equilibré;980_Equilibré;Equilibré;980_Equilibré;Feuille de vignes Coloré Assez de féculents Légumes dans les pâtes Assez de légumes Assez de protéines Assez de produits laitiers Assez de fruits et diversifié;Coloré Assez_féculents Assez_légumes Assez_protéines Assez_produits_laitiers Assez_fruits Diversifié;10;9;Viande/féculents;Clémentines;3;Toujours;Petit_dej;Jamais;Oui, quelques fois par mois;Plusieurs fois par semaine;Plusieurs fois par semaine;A tous les repas;Non;A tous les repas;Environ une fois par jour;Plusieurs fois par semaine;Jamais;Rarement;Jamais;Oui, mais que à la maison;Oui, toujours;40;20;40;Un repas qui fait plaisir à manger;Oui, même quand je cuisine seulement pour moi;2;Course à pied et Natation;Europe, Amérique du Nord;3;Une pizza / Des pâtes, Un steak accompagné de frites;26;Féminin
11-janv;9;980;Grèce;Equilibré;Equilibré;980_Equilibré;Equilibré;980_Equilibré;Varié Assez de légumes Assez de fruits Assez de féculents Assez de protéines Assez de produits laitiers;Diversifié Assez_légumes Assez_fruits Assez_féculents Assez_protéines Assez_produits_laitiers;8;8;Légumes, Produits laitiers et Fruits;Aucune;4;Semaine;Déjeuner;Environ une fois par jour;Oui, tous les midis;A tous les repas;A tous les repas;Environ une fois par jour;Non;A tous les repas;A tous les repas;Environ une fois par jour;Rarement;Environ une fois par jour;Oui, quelques fois par mois;Oui, mais que à la cantine;Oui, toujours;26;37;37;Un repas qui fait plaisir à manger;Oui, même quand je cuisine seulement pour moi;0;Ski, Natation, Escalade;Europe, Afrique;4;Des sushis, Des ramens;24;Féminin
11-janv;10;980;Grèce;Equilibré;Equilibré;980_Equilibré;Equilibré;980_Equilibré;Pas assez de légumes Assez de fruits Trop de féculents Assez de protéines Assez de produits laitiers;Pas_assez_légumes Assez_fruits Trop_féculents Assez_protéines Assez_produits_laitiers;8;5;Feuille de vigne;Poulet;3;Semaine;Déjeuner;Jamais;Oui, tous les midis;Jamais;Environ une fois par jour;A tous les repas;Oui;Environ une fois par jour;A tous les repas;Environ une fois par jour;Jamais;Environ une fois par jour;Oui, quelques fois par mois;Oui, mais que à la cantine;Oui, toujours;20;50;30;Un repas avec une majorité de légumes;Oui, mais seulement que je cuisine pour ma famille / mes amis;4;Boxe et vélos;Europe, Afrique;2;Des sushis, Des ramens;20;Féminin
11-janv;11;980;Grèce;Equilibré;Equilibré;980_Equilibré;Equilibré;980_Equilibré;Pas assez de légumes Assez de fruits Un peu trop de féculents Assez de protéines Assez de produits laitiers Coloré;Pas_assez_légumes Assez_fruits Trop_féculents Assez_protéines Assez_produits_laitiers Coloré;8;8;Gauche;Rien;3;Semaine;Déjeuner;Environ une fois par jour;Oui, tous les midis;Plusieurs fois par semaine;A tous les repas;A tous les repas;Non;Environ une fois par jour;A tous les repas;Environ une fois par semaine;Rarement;Environ une fois par jour;Jamais;Oui, mais que à la cantine;Oui, mais que à la cantine;15;50;35;Un repas qui fait plaisir à manger;Oui, même quand je cuisine seulement pour moi;4;Volley;Europe;3;Des sushis, Une viande marinée aux épices indiennes (Masala, Tandoori, Biryani...);22;Féminin
